ID,Group,Input Ingredients,Output Item
thermalfoundation:material_97,thermalfoundation,"ore:oreQuartz
ore:dustPetrotheum",appliedenergistics2:material:3 x2
appliedenergistics2:materials/cardspeed,,"appliedenergistics2:material:28
appliedenergistics2:material:7 | appliedenergistics2:material:12",appliedenergistics2:material:30
appliedenergistics2:materials/cardinverter,,"minecraft:redstone_torch
appliedenergistics2:material:28",appliedenergistics2:material:31
appliedenergistics2:materials/cardcrafting,,"ore:workbench
appliedenergistics2:material:25",appliedenergistics2:material:53
appliedenergistics2:misc/deconstruction_fluix_block,,appliedenergistics2:fluix_block,appliedenergistics2:material:7 x4
appliedenergistics2:tools/network_tool,,"ore:itemIlluminatedPanel
ore:chestWood
ore:itemQuartzWrench
appliedenergistics2:material:23",appliedenergistics2:network_tool
appliedenergistics2:network/parts/toggle_bus_inverted_alt,,appliedenergistics2:part:80,appliedenergistics2:part:100
appliedenergistics2:network/parts/cable_anchor,,"thermalfoundation:material:128 | forestry:ingot_copper | railcraft:ingot:1 | projectred-core:resource_item:100 | immersiveengineering:metal | thermalfoundation:material:129 | forestry:ingot_tin | railcraft:ingot:2 | projectred-core:resource_item:101 | thermalfoundation:material:130 | railcraft:ingot:4 | projectred-core:resource_item:102 | immersiveengineering:metal:3 | thermalfoundation:material:131 | railcraft:ingot:3 | immersiveengineering:metal:2 | thermalfoundation:material:163 | forestry:ingot_bronze | railcraft:ingot:5 | railcraft:ingot:9 | thermalfoundation:material:133 | railcraft:ingot:6 | immersiveengineering:metal:4 | thermalfoundation:material:162 | railcraft:ingot:7 | plustic:invaringot | thermalfoundation:material:132 | immersiveengineering:metal:1 | minecraft:iron_ingot
appliedenergistics2:certus_quartz_cutting_knife:* | appliedenergistics2:nether_quartz_cutting_knife:*",appliedenergistics2:part:120 x3
appliedenergistics2:network/cables/glass_fluix_clean,,"appliedenergistics2:part | appliedenergistics2:part:1 | appliedenergistics2:part:2 | appliedenergistics2:part:3 | appliedenergistics2:part:4 | appliedenergistics2:part:5 | appliedenergistics2:part:6 | appliedenergistics2:part:7 | appliedenergistics2:part:8 | appliedenergistics2:part:9 | appliedenergistics2:part:10 | appliedenergistics2:part:11 | appliedenergistics2:part:12 | appliedenergistics2:part:13 | appliedenergistics2:part:14 | appliedenergistics2:part:15 | appliedenergistics2:part:16
minecraft:water_bucket",appliedenergistics2:part:16
appliedenergistics2:network/cables/glass_fluix,,"appliedenergistics2:part:140
appliedenergistics2:material:7 | appliedenergistics2:material:12
appliedenergistics2:material:7 | appliedenergistics2:material:12",appliedenergistics2:part:16 x4
appliedenergistics2:network/parts/panels_monitor,,appliedenergistics2:part:180,appliedenergistics2:part:160
appliedenergistics2:network/parts/panels_semi_dark_monitor_alt,,appliedenergistics2:part:200,appliedenergistics2:part:180
appliedenergistics2:network/parts/panels_dark_monitor,,appliedenergistics2:part:160,appliedenergistics2:part:200
appliedenergistics2:network/parts/storage_bus,,"minecraft:sticky_piston
appliedenergistics2:interface | appliedenergistics2:part:440
minecraft:piston",appliedenergistics2:part:220
appliedenergistics2:network/parts/storage_bus_fluid,,"minecraft:sticky_piston
appliedenergistics2:fluid_interface | appliedenergistics2:part:441
minecraft:piston
minecraft:dye:4",appliedenergistics2:part:221
appliedenergistics2:network/parts/level_emitter,,"minecraft:redstone_torch
appliedenergistics2:material:23",appliedenergistics2:part:280
appliedenergistics2:network/parts/fluid_level_emitter,,"minecraft:redstone_torch
ore:dyeBlue
appliedenergistics2:material:23",appliedenergistics2:part:281
appliedenergistics2:network/parts/planes_annihilatition_identity,,"appliedenergistics2:part:300
appliedenergistics2:material:9",appliedenergistics2:part:301
appliedenergistics2:network/parts/terminals_pattern,,"appliedenergistics2:material:24
appliedenergistics2:part:360",appliedenergistics2:part:340
appliedenergistics2:network/cables/covered_fluix_clean,,"appliedenergistics2:part:20 | appliedenergistics2:part:21 | appliedenergistics2:part:22 | appliedenergistics2:part:23 | appliedenergistics2:part:24 | appliedenergistics2:part:25 | appliedenergistics2:part:26 | appliedenergistics2:part:27 | appliedenergistics2:part:28 | appliedenergistics2:part:29 | appliedenergistics2:part:30 | appliedenergistics2:part:31 | appliedenergistics2:part:32 | appliedenergistics2:part:33 | appliedenergistics2:part:34 | appliedenergistics2:part:35 | appliedenergistics2:part:36
minecraft:water_bucket",appliedenergistics2:part:36
appliedenergistics2:network/cables/covered_fluix,,"minecraft:wool | minecraft:wool:1 | minecraft:wool:2 | minecraft:wool:3 | minecraft:wool:4 | minecraft:wool:5 | minecraft:wool:6 | minecraft:wool:7 | minecraft:wool:8 | minecraft:wool:9 | minecraft:wool:10 | minecraft:wool:11 | minecraft:wool:12 | minecraft:wool:13 | minecraft:wool:14 | minecraft:wool:15 | minecraft:wool | minecraft:wool:1 | minecraft:wool:2 | minecraft:wool:3 | minecraft:wool:4 | minecraft:wool:5 | minecraft:wool:6 | minecraft:wool:7 | minecraft:wool:8 | minecraft:wool:9 | minecraft:wool:10 | minecraft:wool:11 | minecraft:wool:12 | minecraft:wool:13 | minecraft:wool:14 | minecraft:wool:15
appliedenergistics2:part:16",appliedenergistics2:part:36
appliedenergistics2:network/parts/terminals_crafting,,"appliedenergistics2:part:380
ore:workbench
appliedenergistics2:material:23",appliedenergistics2:part:360
appliedenergistics2:network/parts/terminals,,"appliedenergistics2:material:43
ore:itemIlluminatedPanel
appliedenergistics2:material:22
appliedenergistics2:material:44",appliedenergistics2:part:380
appliedenergistics2:network/parts/monitors_storage,,"appliedenergistics2:part:280
ore:itemIlluminatedPanel",appliedenergistics2:part:400
appliedenergistics2:network/parts/monitors_conversion,,"appliedenergistics2:material:43
appliedenergistics2:part:400
appliedenergistics2:material:44",appliedenergistics2:part:420
appliedenergistics2:network/blocks/interfaces_interface_part,,appliedenergistics2:interface,appliedenergistics2:part:440
appliedenergistics2:network/blocks/fluid_interfaces_interface_part,,appliedenergistics2:fluid_interface,appliedenergistics2:part:441
appliedenergistics2:network/parts/terminals_interface,,"ore:itemIlluminatedPanel
appliedenergistics2:material:24
appliedenergistics2:interface | appliedenergistics2:part:440",appliedenergistics2:part:480
appliedenergistics2:network/cables/dense_covered_fluix_clean,,"appliedenergistics2:part:500 | appliedenergistics2:part:501 | appliedenergistics2:part:502 | appliedenergistics2:part:503 | appliedenergistics2:part:504 | appliedenergistics2:part:505 | appliedenergistics2:part:506 | appliedenergistics2:part:507 | appliedenergistics2:part:508 | appliedenergistics2:part:509 | appliedenergistics2:part:510 | appliedenergistics2:part:511 | appliedenergistics2:part:512 | appliedenergistics2:part:513 | appliedenergistics2:part:514 | appliedenergistics2:part:515 | appliedenergistics2:part:516
minecraft:water_bucket",appliedenergistics2:part:516
appliedenergistics2:network/cables/dense_covered_fluix,,"appliedenergistics2:part:36
appliedenergistics2:part:36
appliedenergistics2:part:36
appliedenergistics2:part:36",appliedenergistics2:part:516
appliedenergistics2:network/parts/terminals_fluid,,"appliedenergistics2:part:380
minecraft:dye:4
appliedenergistics2:material:22",appliedenergistics2:part:520
appliedenergistics2:network/cables/smart_fluix_clean,,"appliedenergistics2:part:40 | appliedenergistics2:part:41 | appliedenergistics2:part:42 | appliedenergistics2:part:43 | appliedenergistics2:part:44 | appliedenergistics2:part:45 | appliedenergistics2:part:46 | appliedenergistics2:part:47 | appliedenergistics2:part:48 | appliedenergistics2:part:49 | appliedenergistics2:part:50 | appliedenergistics2:part:51 | appliedenergistics2:part:52 | appliedenergistics2:part:53 | appliedenergistics2:part:54 | appliedenergistics2:part:55 | appliedenergistics2:part:56
minecraft:water_bucket",appliedenergistics2:part:56
appliedenergistics2:network/cables/smart_fluix,,"appliedenergistics2:part:36
ore:dustRedstone
ore:dustGlowstone",appliedenergistics2:part:56
appliedenergistics2:network/cables/dense_smart_fluix_clean,,"appliedenergistics2:part:60 | appliedenergistics2:part:61 | appliedenergistics2:part:62 | appliedenergistics2:part:63 | appliedenergistics2:part:64 | appliedenergistics2:part:65 | appliedenergistics2:part:66 | appliedenergistics2:part:67 | appliedenergistics2:part:68 | appliedenergistics2:part:69 | appliedenergistics2:part:70 | appliedenergistics2:part:71 | appliedenergistics2:part:72 | appliedenergistics2:part:73 | appliedenergistics2:part:74 | appliedenergistics2:part:75 | appliedenergistics2:part:76
minecraft:water_bucket",appliedenergistics2:part:76
appliedenergistics2:network/cables/dense_smart_fluix,,"appliedenergistics2:part:516
ore:dustRedstone
ore:dustGlowstone",appliedenergistics2:part:76
appliedenergistics2:network/parts/toggle_bus_alt,,appliedenergistics2:part:100,appliedenergistics2:part:80
appliedenergistics2:decorative/sky_stone_brick,,appliedenergistics2:smooth_sky_stone_block,appliedenergistics2:sky_stone_brick
appliedenergistics2:decorative/sky_stone_small_brick,,appliedenergistics2:sky_stone_brick,appliedenergistics2:sky_stone_small_brick
appliedenergistics2:decorative/sky_stone_smooth,,appliedenergistics2:sky_stone_small_brick,appliedenergistics2:smooth_sky_stone_block
appliedenergistics2:network/cells/spatial_storage_cell_128_cubed_storage,,"appliedenergistics2:material:39
appliedenergistics2:material:34",appliedenergistics2:spatial_storage_cell_128_cubed
appliedenergistics2:network/cells/spatial_storage_cell_16_cubed_storage,,"appliedenergistics2:material:39
appliedenergistics2:material:33",appliedenergistics2:spatial_storage_cell_16_cubed
appliedenergistics2:network/cells/spatial_storage_cell_2_cubed_storage,,"appliedenergistics2:material:39
appliedenergistics2:material:32",appliedenergistics2:spatial_storage_cell_2_cubed
appliedenergistics2:network/cells/storage_cell_16k_storage,,"appliedenergistics2:material:37
appliedenergistics2:material:39",appliedenergistics2:storage_cell_16k {}
appliedenergistics2:network/cells/storage_cell_1k_storage,,"appliedenergistics2:material:39
appliedenergistics2:material:35",appliedenergistics2:storage_cell_1k {}
appliedenergistics2:network/cells/storage_cell_4k_storage,,"appliedenergistics2:material:39
appliedenergistics2:material:36",appliedenergistics2:storage_cell_4k {}
appliedenergistics2:network/cells/storage_cell_64k_storage,,"appliedenergistics2:material:39
appliedenergistics2:material:38",appliedenergistics2:storage_cell_64k {}
appliedenergistics2:network/cells/view_cell_storage,,"appliedenergistics2:material:39
appliedenergistics2:material | appliedenergistics2:material:1 | appliedenergistics2:material:10",appliedenergistics2:view_cell
aroma1997sdimension:dimension_changer,,"minecraft:diamond
minecraft:ender_eye
minecraft:diamond
minecraft:ender_pearl
aroma1997sdimension:miningmultitool
minecraft:ender_pearl
minecraft:diamond
minecraft:ender_eye
minecraft:diamond",aroma1997sdimension:dimensionchanger
aroma1997sdimension:mining_multitool,,"minecraft:stonebrick | minecraft:stonebrick:1 | minecraft:stonebrick:2 | minecraft:stonebrick:3
minecraft:stone_pickaxe
minecraft:stonebrick | minecraft:stonebrick:1 | minecraft:stonebrick:2 | minecraft:stonebrick:3

minecraft:flint_and_steel


minecraft:stick | biomesoplenty:bamboo | biomesoplenty:plant_1:5
",aroma1997sdimension:miningmultitool
aroma1997sdimension:portal_frame,,"aroma1997sdimension:miningmultitool
chisel:stonebrick | chisel:stonebrick:1 | chisel:stonebrick:2 | chisel:stonebrick:3 | chisel:stonebrick:4 | chisel:stonebrick:5 | chisel:stonebrick:6 | chisel:stonebrick:7 | chisel:stonebrick:8 | chisel:stonebrick:9 | chisel:stonebrick:10 | chisel:stonebrick:11 | chisel:stonebrick:12 | chisel:stonebrick:13 | chisel:stonebrick:14 | chisel:stonebrick:15 | chisel:stonebrick1 | chisel:stonebrick1:1 | chisel:stonebrick1:2 | chisel:stonebrick1:3 | chisel:stonebrick1:4 | chisel:stonebrick1:5 | chisel:stonebrick1:6 | chisel:stonebrick1:7 | chisel:stonebrick1:8 | chisel:stonebrick1:9 | chisel:stonebrick2 | chisel:stonebrick2:1 | chisel:stonebrick2:2 | chisel:stonebrick2:3 | chisel:stonebrick2:4 | chisel:stonebrick2:5 | chisel:stonebrick2:6 | chisel:stonebrick2:7 | minecraft:stonebrick | minecraft:stonebrick:1 | minecraft:stonebrick:2 | minecraft:stonebrick:3",aroma1997sdimension:portalframe
avaritia:blocks/crafting/un_double_compressed_crafting_table,,avaritia:double_compressed_crafting_table,avaritia:compressed_crafting_table x9
avaritia:blocks/resource/un_crystal_matrix_block,,avaritia:block_resource:2,avaritia:resource:1 x9
avaritia:items/resource/un_neutron_nugget,,avaritia:resource:3,avaritia:resource:2 x9
avaritia:items/resource/un_neutronium_ingot,,avaritia:resource:4,avaritia:resource:3 x9
avaritia:blocks/resource/un_neutronium_block,,avaritia:block_resource,avaritia:resource:4 x9
avaritia:blocks/resource/un_infinity_block,,avaritia:block_resource:1,avaritia:resource:6 x9
avaritia:items/record_fragment,,ore:record,avaritia:resource:7 x8
betterbuilderswands:wandunbreakable13,betterbuilderswands:wandunbreakable13,"betterbuilderswands:wandunbreakable:12
betterbuilderswands:wandunbreakable:12",betterbuilderswands:wandunbreakable:13
betterbuilderswands:wandunbreakable14,betterbuilderswands:wandunbreakable14,"betterbuilderswands:wandunbreakable:13
betterbuilderswands:wandunbreakable:13",betterbuilderswands:wandunbreakable:14
bibliocraft:tinted_glasses,bibliocraft,"bibliocraft:biblioglasses
minecraft:dye:8",bibliocraft:biblioglasses:1
bibliocraft:biblioredbook,bibliocraft,"minecraft:redstone_torch
minecraft:book","bibliocraft:biblioredbook {redstonebook:""by James Maxwell""}"
bibliocraft:oak_fancysign,bibliocraft,"bibliocraft:label
minecraft:sign
minecraft:paper",bibliocraft:fancysign
bibliocraft:spruce_fancysign,bibliocraft,"bibliocraft:label:1
minecraft:sign
minecraft:paper",bibliocraft:fancysign:1
bibliocraft:birch_fancysign,bibliocraft,"bibliocraft:label:2
minecraft:sign
minecraft:paper",bibliocraft:fancysign:2
bibliocraft:jungle_fancysign,bibliocraft,"bibliocraft:label:3
minecraft:sign
minecraft:paper",bibliocraft:fancysign:3
bibliocraft:acacia_fancysign,bibliocraft,"bibliocraft:label:4
minecraft:sign
minecraft:paper",bibliocraft:fancysign:4
bibliocraft:darkoak_fancysign,bibliocraft,"bibliocraft:label:5
minecraft:sign
minecraft:paper",bibliocraft:fancysign:5
bibliocraft:framed_fancysign,bibliocraft,"bibliocraft:label:6
minecraft:sign
minecraft:paper",bibliocraft:fancysign:6
bibliocraft:framingboard,bibliocraft,"bibliocraft:framingsheet
bibliocraft:framingsaw",bibliocraft:framingboard x2
bibliocraft:framingsheet,bibliocraft,"minecraft:planks | minecraft:planks:1 | minecraft:planks:2 | minecraft:planks:3 | minecraft:planks:4 | minecraft:planks:5
bibliocraft:framingsaw",bibliocraft:framingsheet x2
bibliocraft:white_dyed_lampgold,bibliocraft,"minecraft:dye:15
bibliocraft:lampgold | bibliocraft:lampgold:1 | bibliocraft:lampgold:2 | bibliocraft:lampgold:3 | bibliocraft:lampgold:4 | bibliocraft:lampgold:5 | bibliocraft:lampgold:6 | bibliocraft:lampgold:7 | bibliocraft:lampgold:8 | bibliocraft:lampgold:9 | bibliocraft:lampgold:10 | bibliocraft:lampgold:11 | bibliocraft:lampgold:12 | bibliocraft:lampgold:14 | bibliocraft:lampgold:15",bibliocraft:lampgold
bibliocraft:lightgray_dyed_lampgold,bibliocraft,"minecraft:dye:7
bibliocraft:lampgold | bibliocraft:lampgold:1 | bibliocraft:lampgold:2 | bibliocraft:lampgold:3 | bibliocraft:lampgold:4 | bibliocraft:lampgold:5 | bibliocraft:lampgold:6 | bibliocraft:lampgold:7 | bibliocraft:lampgold:8 | bibliocraft:lampgold:9 | bibliocraft:lampgold:10 | bibliocraft:lampgold:11 | bibliocraft:lampgold:12 | bibliocraft:lampgold:14 | bibliocraft:lampgold:15",bibliocraft:lampgold:1
bibliocraft:lightblue_dyed_lampgold,bibliocraft,"minecraft:dye:12
bibliocraft:lampgold | bibliocraft:lampgold:1 | bibliocraft:lampgold:2 | bibliocraft:lampgold:3 | bibliocraft:lampgold:4 | bibliocraft:lampgold:5 | bibliocraft:lampgold:6 | bibliocraft:lampgold:7 | bibliocraft:lampgold:8 | bibliocraft:lampgold:9 | bibliocraft:lampgold:10 | bibliocraft:lampgold:11 | bibliocraft:lampgold:12 | bibliocraft:lampgold:14 | bibliocraft:lampgold:15",bibliocraft:lampgold:10
