ID,Class Name,BlockState Properties,BlockState Class Name
advgenerators:turbine_bronze,net.bdew.generators.modules.turbine.BlockTurbine,[],net.minecraftforge.common.property.ExtendedBlockState
advgenerators:turbine_controller,net.bdew.generators.controllers.turbine.BlockTurbineController$,[],net.minecraftforge.common.property.ExtendedBlockState
advgenerators:turbine_enderium,net.bdew.generators.modules.turbine.BlockTurbine,[],net.minecraftforge.common.property.ExtendedBlockState
advgenerators:turbine_gold,net.bdew.generators.modules.turbine.BlockTurbine,[],net.minecraftforge.common.property.ExtendedBlockState
advgenerators:turbine_iron,net.bdew.generators.modules.turbine.BlockTurbine,[],net.minecraftforge.common.property.ExtendedBlockState
advgenerators:turbine_manyullyn,net.bdew.generators.modules.turbine.BlockTurbine,[],net.minecraftforge.common.property.ExtendedBlockState
advgenerators:turbine_steel,net.bdew.generators.modules.turbine.BlockTurbine,[],net.minecraftforge.common.property.ExtendedBlockState
ae2stuff:encoder,net.bdew.ae2stuff.machines.encoder.BlockEncoder$,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}, PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
ae2stuff:grower,net.bdew.ae2stuff.machines.grower.BlockGrower$,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
ae2stuff:inscriber,net.bdew.ae2stuff.machines.inscriber.BlockInscriber$,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
ae2stuff:wireless,net.bdew.ae2stuff.machines.wireless.BlockWireless$,"[PropertyBool{name=active, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:cable_bus,appeng.block.networking.BlockCableBus,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:cell_workbench,appeng.block.misc.BlockCellWorkbench,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:charger,appeng.block.misc.BlockCharger,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:chest,appeng.block.storage.BlockChest,"[PropertyEnum{name=slot_state, clazz=class appeng.block.storage.DriveSlotState, values=[EMPTY, OFFLINE, ONLINE, TYPES_FULL, FULL]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:chiseled_quartz_block,appeng.decorative.solid.BlockChiseledQuartz,[],net.minecraft.block.state.BlockStateContainer
appliedenergistics2:chiseled_quartz_double_slab,appeng.decorative.slab.BlockSlabCommon$Double,"[PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:chiseled_quartz_slab,appeng.decorative.slab.BlockSlabCommon$Half,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:chiseled_quartz_stairs,appeng.decorative.stair.BlockStairCommon,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:condenser,appeng.block.misc.BlockCondenser,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:controller,appeng.block.networking.BlockController,"[PropertyEnum{name=state, clazz=class appeng.block.networking.BlockController$ControllerBlockState, values=[offline, online, conflicted]}, PropertyEnum{name=type, clazz=class appeng.block.networking.BlockController$ControllerRenderType, values=[block, column_x, column_y, column_z, inside_a, inside_b]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:crafting_accelerator,appeng.block.crafting.BlockCraftingUnit,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:crafting_monitor,appeng.block.crafting.BlockCraftingMonitor,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:crafting_storage_16k,appeng.block.crafting.BlockCraftingStorage,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:crafting_storage_1k,appeng.block.crafting.BlockCraftingStorage,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:crafting_storage_4k,appeng.block.crafting.BlockCraftingStorage,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:crafting_storage_64k,appeng.block.crafting.BlockCraftingStorage,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:crafting_unit,appeng.block.crafting.BlockCraftingUnit,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:crank,appeng.block.grindstone.BlockCrank,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:creative_energy_cell,appeng.block.networking.BlockCreativeEnergyCell,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:dense_energy_cell,appeng.block.networking.BlockDenseEnergyCell,"[PropertyInteger{name=fullness, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:drive,appeng.block.storage.BlockDrive,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:energy_acceptor,appeng.block.networking.BlockEnergyAcceptor,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:energy_cell,appeng.block.networking.BlockEnergyCell,"[PropertyInteger{name=fullness, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:fluid_interface,appeng.fluids.block.BlockFluidInterface,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:fluix_block,appeng.decorative.solid.BlockFluix,[],net.minecraft.block.state.BlockStateContainer
appliedenergistics2:fluix_double_slab,appeng.decorative.slab.BlockSlabCommon$Double,"[PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:fluix_slab,appeng.decorative.slab.BlockSlabCommon$Half,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:fluix_stairs,appeng.decorative.stair.BlockStairCommon,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:grindstone,appeng.block.grindstone.BlockGrinder,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:inscriber,appeng.block.misc.BlockInscriber,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:interface,appeng.block.misc.BlockInterface,"[PropertyBool{name=omnidirectional, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:io_port,appeng.block.storage.BlockIOPort,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:light_detector,appeng.block.misc.BlockLightDetector,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}, PropertyBool{name=odd, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:matrix_frame,appeng.block.spatial.BlockMatrixFrame,[],net.minecraft.block.state.BlockStateContainer
appliedenergistics2:molecular_assembler,appeng.block.crafting.BlockMolecularAssembler,"[PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:paint,appeng.block.paint.BlockPaint,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:quantum_link,appeng.block.qnb.BlockQuantumLinkChamber,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:quantum_ring,appeng.block.qnb.BlockQuantumRing,"[PropertyBool{name=formed, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:quartz_block,appeng.decorative.solid.BlockQuartz,[],net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_double_slab,appeng.decorative.slab.BlockSlabCommon$Double,"[PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_fixture,appeng.block.misc.BlockQuartzFixture,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}, PropertyBool{name=odd, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_glass,appeng.decorative.solid.BlockQuartzGlass,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:quartz_growth_accelerator,appeng.block.misc.BlockQuartzGrowthAccelerator,"[PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:quartz_pillar,appeng.decorative.solid.BlockQuartzPillar,"[PropertyEnum{name=axis, clazz=class net.minecraft.util.EnumFacing$Axis, values=[x, y, z]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_pillar_double_slab,appeng.decorative.slab.BlockSlabCommon$Double,"[PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_pillar_slab,appeng.decorative.slab.BlockSlabCommon$Half,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_pillar_stairs,appeng.decorative.stair.BlockStairCommon,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_slab,appeng.decorative.slab.BlockSlabCommon$Half,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_stairs,appeng.decorative.stair.BlockStairCommon,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:quartz_vibrant_glass,appeng.decorative.solid.BlockQuartzLamp,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:security_station,appeng.block.misc.BlockSecurityStation,"[PropertyBool{name=powered, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:sky_compass,appeng.block.misc.BlockSkyCompass,[],net.minecraftforge.common.property.ExtendedBlockState
appliedenergistics2:sky_stone_block,appeng.decorative.solid.BlockSkyStone,[],net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_brick,appeng.decorative.solid.BlockSkyStone,[],net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_brick_double_slab,appeng.decorative.slab.BlockSlabCommon$Double,"[PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_brick_slab,appeng.decorative.slab.BlockSlabCommon$Half,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_brick_stairs,appeng.decorative.stair.BlockStairCommon,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_double_slab,appeng.decorative.slab.BlockSlabCommon$Double,"[PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_slab,appeng.decorative.slab.BlockSlabCommon$Half,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_small_brick,appeng.decorative.solid.BlockSkyStone,[],net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_small_brick_double_slab,appeng.decorative.slab.BlockSlabCommon$Double,"[PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
appliedenergistics2:sky_stone_small_brick_slab,appeng.decorative.slab.BlockSlabCommon$Half,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=variant, clazz=class appeng.decorative.slab.BlockSlabCommon$Variant, values=[DEFAULT]}]",net.minecraft.block.state.BlockStateContainer
